info: Start new process with arguments: IDENTIFIER-undefined PARENT-undefined
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: Co3wBzo
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: RgDfjLt
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: QQO1NBZ
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: vVxieAO
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: ocYKyZU
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: VFMwcuG
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: jlkKewm
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: czfHRkT
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: rydwdzI
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: OZ7uu9i
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: 5OEvxSl
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: hDTGl7o
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: MOFAyNx
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: uTkbCqy
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: 35NNO3c
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: npUo9U5
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: WaUyrr1
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: qwdyDEs
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: owl92Nu
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: kqAdCDC
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: k6Qs2Ag
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: mYNxe4c
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: Ytsttt0
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: cIiU80B
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: 6PNM3st
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: w3LAwRs
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: yle3Oyo
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: mQLpBMf
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: 2CROMtn
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: M6LsMm8
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: RFmbrXN
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: NGmOOaM
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: GHImh59
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: ITIfzNF
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: ZA6T6OH
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: Y32HrUM
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: zgmZTqg
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: xBTOCP2
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: PokL4Er
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: o4WyNCd
info: pid: 19400. IDENTIFIER: 0MrSPmz. Codefresh random string: Nv2Qjcy
info: pid: 19400. IDENTIFIER: 0MrSPmz. case 0 (update)
info: pid: 19400. IDENTIFIER: 834AmkA. Codefresh random string: ZElij0y
info: Start new process with arguments: IDENTIFIER-0MrSPmz PARENT-19400
info: kill 19400 process from 17532
info: pid: 17532. IDENTIFIER: 0MrSPmz. case (expired ID) get new one
info: pid: 17532. IDENTIFIER: zfcQk6C. Codefresh random string: qhL2B0D
info: pid: 17532. IDENTIFIER: zfcQk6C. Codefresh random string: Po9e92n
info: pid: 17532. IDENTIFIER: zfcQk6C. Codefresh random string: V1EGe3J
info: pid: 17532. IDENTIFIER: zfcQk6C. Codefresh random string: UbVgX97
info: pid: 17532. IDENTIFIER: zfcQk6C. Codefresh random string: J9wftZB
info: pid: 17532. IDENTIFIER: zfcQk6C. Codefresh random string: rLthgTW
info: pid: 17532. IDENTIFIER: zfcQk6C. Codefresh random string: 20luMwS
info: pid: 17532. IDENTIFIER: zfcQk6C. Codefresh random string: oUOSTQ2
info: pid: 17532. IDENTIFIER: zfcQk6C. Codefresh random string: TRtyXN4
info: pid: 17532. IDENTIFIER: zfcQk6C. Codefresh random string: RVtuoM2
info: pid: 17532. IDENTIFIER: zfcQk6C. Codefresh random string: y6Tjbn2
info: pid: 17532. IDENTIFIER: zfcQk6C. Codefresh random string: ezKzk0o
info: pid: 17532. IDENTIFIER: zfcQk6C. Codefresh random string: lBEngjf
info: pid: 17532. IDENTIFIER: zfcQk6C. case 0 (update)
info: pid: 17532. IDENTIFIER: Pg1XY8S. Codefresh random string: r00MvGa
info: pid: 17532. IDENTIFIER: Pg1XY8S. Codefresh random string: 6vUNLwg
info: Start new process with arguments: IDENTIFIER-0MrSPmz PARENT-19400
info: pid: 17532. IDENTIFIER: Pg1XY8S. case 0 (update)
info: kill 19400 process from 22380
error: process 19400 not found. Can't kill it.
info: pid: 22380. IDENTIFIER: 0MrSPmz. case (expired ID) get new one
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: GCjjPMp
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: cqd0En9
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: tKmubms
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: zuzYYoj
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: OF5rDyt
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: 8mne3Gh
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: byPwxP4
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: JScVOdC
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: VhZwnDS
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: V5hzCOd
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: snV29T2
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: ExWCS2t
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: 0on0QsK
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: kMdq7Ya
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: qphfsFM
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: gX8Mdi2
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: UkGGmJ8
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: AMs3t65
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: LUnDtYr
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: Y8Y23vs
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: MW7P7a0
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: zY6YRbQ
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: iDeqjG3
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: B46jvh5
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: GXklGju
info: pid: 17532. IDENTIFIER: cEf1UWN. case 1 (fork 6488)
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: tZ5ihyX
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: 9PUJNDk
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: N96VDA7
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: LeDwpxK
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: VEyVm48
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: PkTeIFS
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: j8nqKYy
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: tmlR18g
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: XdaF8w6
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: OgKZdGk
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: cLyZfEd
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: bLcyqxu
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: Udi3I4g
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: gDVCuFL
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: suz3Wge
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: qusGeAS
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: VAVlkqc
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: aQQW1dN
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: 5U9mOrX
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: G8t2WMZ
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: jWw4F2X
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: ZirrXCe
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: gpkx2Hv
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: FJUUQUP
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: rC94huT
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: tRU158i
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: glkX6Y1
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: PFfSeKl
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: Lit8pbJ
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: yFIZ19P
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: bkSbW4f
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: VEXAucy
info: pid: 22380. IDENTIFIER: SrLbbdk. Codefresh random string: mim0lgR
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: WLgQKui
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: bWA8kX1
info: pid: 22380. IDENTIFIER: SrLbbdk. case 0 (update)
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: 0tTHSIW
info: pid: 22380. IDENTIFIER: VKYLYfj. Codefresh random string: FPAds8S
info: pid: 22380. IDENTIFIER: VKYLYfj. Codefresh random string: bGLt7LK
info: pid: 22380. IDENTIFIER: VKYLYfj. Codefresh random string: qLO2xdT
info: pid: 17532. IDENTIFIER: cEf1UWN. case 1 (fork 12600)
info: pid: 22380. IDENTIFIER: VKYLYfj. Codefresh random string: bFdvFrF
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: MixY2SS
info: pid: 22380. IDENTIFIER: VKYLYfj. Codefresh random string: KwcVnA8
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: geLDFNv
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: Q5hMD1Q
info: pid: 22380. IDENTIFIER: VKYLYfj. Codefresh random string: RS5FSe7
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: uz3Yyhx
info: pid: 22380. IDENTIFIER: VKYLYfj. Codefresh random string: mEXJqDU
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: sSAbSmT
info: pid: 22380. IDENTIFIER: VKYLYfj. Codefresh random string: 3RApYsY
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: yUJcTF1
info: pid: 22380. IDENTIFIER: VKYLYfj. Codefresh random string: Q8ybyhs
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: xulTlWU
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: NhKBet0
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: w3qwzqn
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: 3gBwE75
info: pid: 22380. IDENTIFIER: VKYLYfj. case 1 (fork 11076)
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: EhyvjTs
info: pid: 22380. IDENTIFIER: VKYLYfj. Codefresh random string: 0wG4KeC
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: WAPOKjb
info: pid: 22380. IDENTIFIER: VKYLYfj. Codefresh random string: l4RGQds
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: sB1kxD1
info: pid: 22380. IDENTIFIER: VKYLYfj. Codefresh random string: seUZogK
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: shA5TNZ
info: pid: 22380. IDENTIFIER: VKYLYfj. Codefresh random string: XzxgnNM
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: Hng6NiP
info: pid: 22380. IDENTIFIER: VKYLYfj. Codefresh random string: TJ0XSBq
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: JsmqbZt
info: pid: 22380. IDENTIFIER: VKYLYfj. Codefresh random string: 9ytigml
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: QYjhkA2
info: pid: 22380. IDENTIFIER: VKYLYfj. Codefresh random string: AfQXFGz
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: 5VC8KmF
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: HQAAoi9
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: 3gIWEzU
info: pid: 22380. IDENTIFIER: VKYLYfj. case 1 (fork 10924)
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: mzPcmvo
info: pid: 22380. IDENTIFIER: VKYLYfj. Codefresh random string: iCuhnv1
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: 3XCIz5B
info: pid: 22380. IDENTIFIER: VKYLYfj. Codefresh random string: ZJE6feE
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: 0S31Ob5
info: pid: 22380. IDENTIFIER: VKYLYfj. Codefresh random string: 8KJQilx
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: pMjHfvp
info: pid: 22380. IDENTIFIER: VKYLYfj. Codefresh random string: DMQ7UkE
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: heeFAm6
info: pid: 22380. IDENTIFIER: VKYLYfj. case 2 (exit)
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: vaWqWhK
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: ZeOU9dP
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: crztWc7
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: 2imhdnc
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: nZQ6JMG
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: M3dRoGm
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: sVraOW0
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: ixhtyWQ
info: pid: 17532. IDENTIFIER: cEf1UWN. Codefresh random string: erjAueG
info: pid: 17532. IDENTIFIER: cEf1UWN. case 2 (exit)
info: Start new process with arguments: IDENTIFIER-cEf1UWN PARENT-17532
info: kill 17532 process from 6488
error: process 17532 not found. Can't kill it.
info: pid:  6488. IDENTIFIER: cEf1UWN. case (expired ID) get new one
info: pid:  6488. IDENTIFIER: m63cNua. Codefresh random string: ph60jmE
info: pid:  6488. IDENTIFIER: m63cNua. Codefresh random string: YBhKuKx
info: pid:  6488. IDENTIFIER: m63cNua. Codefresh random string: X07VKga
info: pid:  6488. IDENTIFIER: m63cNua. Codefresh random string: RQreVx9
info: pid:  6488. IDENTIFIER: m63cNua. Codefresh random string: wYEYGJn
info: pid:  6488. IDENTIFIER: m63cNua. Codefresh random string: skoXSJS
info: pid:  6488. IDENTIFIER: m63cNua. Codefresh random string: qnhpv4x
info: pid:  6488. IDENTIFIER: m63cNua. Codefresh random string: RGc1U0f
info: pid:  6488. IDENTIFIER: m63cNua. Codefresh random string: fuu8YRw
info: pid:  6488. IDENTIFIER: m63cNua. Codefresh random string: 9BEvKf9
info: pid:  6488. IDENTIFIER: m63cNua. Codefresh random string: DIyQ25M
info: pid:  6488. IDENTIFIER: m63cNua. Codefresh random string: f5D9Zhp
info: pid:  6488. IDENTIFIER: m63cNua. Codefresh random string: BI1oFnp
info: pid:  6488. IDENTIFIER: m63cNua. Codefresh random string: oZ4fNE1
info: pid:  6488. IDENTIFIER: m63cNua. case 0 (update)
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: gmgZmok
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: uK3vOjO
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: 4H21btn
info: Start new process with arguments: IDENTIFIER-cEf1UWN PARENT-17532
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: imgFwGP
info: kill 17532 process from 12600
error: process 17532 not found. Can't kill it.
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: BBgK9b5
info: pid: 12600. IDENTIFIER: cEf1UWN. case (expired ID) get new one
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: 1FdQ3Oy
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: FKmEmfj
info: pid: 12600. IDENTIFIER: e7PDgNt. Codefresh random string: ag3bx9I
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: Y4mVCBh
info: pid: 12600. IDENTIFIER: e7PDgNt. case 2 (exit)
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: ns9kICd
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: ahoIUM2
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: n8Hj0Dz
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: gUGkuYn
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: Ny7DVL8
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: nTBz7CL
info: Start new process with arguments: IDENTIFIER-VKYLYfj PARENT-22380
info: kill 22380 process from 11076
error: process 22380 not found. Can't kill it.
info: pid: 11076. IDENTIFIER: VKYLYfj. case (expired ID) get new one
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: BDOvypw
info: pid: 11076. IDENTIFIER: j7DZOkH. Codefresh random string: 4D3q5K7
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: pU7zwFa
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: 9F6wLsJ
info: pid: 11076. IDENTIFIER: j7DZOkH. Codefresh random string: Y9N2CdV
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: tvkr2IO
info: pid: 11076. IDENTIFIER: j7DZOkH. Codefresh random string: LOwUsaK
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: V4qr9G7
info: pid: 11076. IDENTIFIER: j7DZOkH. Codefresh random string: lJFc3iK
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: I14XxVC
info: pid: 11076. IDENTIFIER: j7DZOkH. Codefresh random string: SlLOrEL
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: dsNYU0N
info: pid: 11076. IDENTIFIER: j7DZOkH. Codefresh random string: 2vTkmhT
info: pid: 11076. IDENTIFIER: j7DZOkH. Codefresh random string: BET2rfu
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: T5LwG3A
info: Start new process with arguments: IDENTIFIER-VKYLYfj PARENT-22380
info: kill 22380 process from 10924
error: process 22380 not found. Can't kill it.
info: pid: 10924. IDENTIFIER: VKYLYfj. case (expired ID) get new one
info: pid: 11076. IDENTIFIER: j7DZOkH. Codefresh random string: CwgOJPn
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: hvVD6Wa
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: vutjyEp
info: pid: 11076. IDENTIFIER: j7DZOkH. Codefresh random string: CTRTVJ8
info: pid: 10924. IDENTIFIER: gTxB2YT. Codefresh random string: RJ6zBGI
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: BJnTPqB
info: pid: 11076. IDENTIFIER: j7DZOkH. Codefresh random string: 6YFvAdr
info: pid: 10924. IDENTIFIER: gTxB2YT. Codefresh random string: M7SeamN
info: pid: 11076. IDENTIFIER: j7DZOkH. Codefresh random string: Himz2h3
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: o7lK08Z
info: pid: 10924. IDENTIFIER: gTxB2YT. Codefresh random string: 8YFuIQ7
info: pid: 11076. IDENTIFIER: j7DZOkH. Codefresh random string: y1sNmfH
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: w38LeK2
info: pid: 11076. IDENTIFIER: j7DZOkH. Codefresh random string: 2Vqyvbh
info: pid: 10924. IDENTIFIER: gTxB2YT. Codefresh random string: 7EThmlT
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: wtMOfki
info: pid: 11076. IDENTIFIER: j7DZOkH. Codefresh random string: PhuddpF
info: pid: 10924. IDENTIFIER: gTxB2YT. Codefresh random string: PhhoO6M
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: sZiet9u
info: pid: 11076. IDENTIFIER: j7DZOkH. Codefresh random string: SMKajb9
info: pid: 10924. IDENTIFIER: gTxB2YT. Codefresh random string: W3ouDUu
info: pid: 11076. IDENTIFIER: j7DZOkH. Codefresh random string: nDYaG45
info: pid: 10924. IDENTIFIER: gTxB2YT. Codefresh random string: Zz9Ryjb
info: pid: 11076. IDENTIFIER: j7DZOkH. Codefresh random string: kJWcCJl
info: pid: 10924. IDENTIFIER: gTxB2YT. Codefresh random string: RfpldLX
info: pid:  6488. IDENTIFIER: 20rLucE. case 1 (fork 15700)
info: pid: 11076. IDENTIFIER: j7DZOkH. Codefresh random string: M1q1TWz
info: pid: 10924. IDENTIFIER: gTxB2YT. Codefresh random string: yYTlYJu
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: CC3Rq8B
info: pid: 11076. IDENTIFIER: j7DZOkH. Codefresh random string: gZixC2Z
info: pid: 10924. IDENTIFIER: gTxB2YT. Codefresh random string: DMEnoGj
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: wtavmxt
info: pid: 10924. IDENTIFIER: gTxB2YT. Codefresh random string: hbltjv7
info: pid: 11076. IDENTIFIER: j7DZOkH. Codefresh random string: cyZ7lXD
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: HUA0D4e
info: pid: 10924. IDENTIFIER: gTxB2YT. Codefresh random string: hXsP5jG
info: pid: 11076. IDENTIFIER: j7DZOkH. Codefresh random string: TKvs3PJ
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: Guj0cJ7
info: pid: 11076. IDENTIFIER: j7DZOkH. Codefresh random string: Ug62v3V
info: pid: 10924. IDENTIFIER: gTxB2YT. Codefresh random string: JI6VB6o
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: 9Ff2Vj4
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: wawm5dp
info: pid: 11076. IDENTIFIER: j7DZOkH. Codefresh random string: aQdpWi2
info: pid: 10924. IDENTIFIER: gTxB2YT. Codefresh random string: x3w97RA
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: 5a4n3Yg
info: pid: 10924. IDENTIFIER: gTxB2YT. Codefresh random string: Gr3zJ9D
info: pid: 11076. IDENTIFIER: j7DZOkH. case 0 (update)
info: pid: 10924. IDENTIFIER: gTxB2YT. Codefresh random string: DCPFDRo
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: bNHgsKQ
info: pid: 11076. IDENTIFIER: 9LPm3VP. Codefresh random string: hL3gyQN
info: pid: 11076. IDENTIFIER: 9LPm3VP. Codefresh random string: y4WV2CH
info: pid: 10924. IDENTIFIER: gTxB2YT. case 2 (exit)
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: 01FCInA
info: pid: 11076. IDENTIFIER: 9LPm3VP. Codefresh random string: b6XbnGK
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: GFLyHHe
info: pid: 11076. IDENTIFIER: 9LPm3VP. Codefresh random string: dFgescX
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: Tmyqty7
info: pid: 11076. IDENTIFIER: 9LPm3VP. Codefresh random string: IbvmN0E
info: pid:  6488. IDENTIFIER: 20rLucE. Codefresh random string: Yn5UGvK
info: pid: 11076. IDENTIFIER: 9LPm3VP. Codefresh random string: 4Bg2ARm
info: pid:  6488. IDENTIFIER: 20rLucE. case 2 (exit)
info: pid: 11076. IDENTIFIER: 9LPm3VP. Codefresh random string: gq4x8Bk
info: pid: 11076. IDENTIFIER: 9LPm3VP. Codefresh random string: CcPTOa9
info: pid: 11076. IDENTIFIER: 9LPm3VP. Codefresh random string: HM0VzSu
info: pid: 11076. IDENTIFIER: 9LPm3VP. Codefresh random string: IgMBXa8
info: pid: 11076. IDENTIFIER: 9LPm3VP. Codefresh random string: d8Ffxpf
info: pid: 11076. IDENTIFIER: 9LPm3VP. Codefresh random string: HlgRURf
info: pid: 11076. IDENTIFIER: 9LPm3VP. Codefresh random string: d64SYW0
info: pid: 11076. IDENTIFIER: 9LPm3VP. Codefresh random string: DrlVdsa
info: pid: 11076. IDENTIFIER: 9LPm3VP. Codefresh random string: VOYEXUx
info: pid: 11076. IDENTIFIER: 9LPm3VP. Codefresh random string: YZYv2xC
info: pid: 11076. IDENTIFIER: 9LPm3VP. Codefresh random string: OHoUgQC
info: pid: 11076. IDENTIFIER: 9LPm3VP. Codefresh random string: 7FofnYM
info: pid: 11076. IDENTIFIER: 9LPm3VP. Codefresh random string: qgw4zjO
info: pid: 11076. IDENTIFIER: 9LPm3VP. Codefresh random string: 4ISnRGZ
info: pid: 11076. IDENTIFIER: 9LPm3VP. Codefresh random string: MTSSgpC
info: pid: 11076. IDENTIFIER: 9LPm3VP. case 2 (exit)
info: Start new process with arguments: IDENTIFIER-20rLucE PARENT-6488
info: kill 6488 process from 15700
error: process 6488 not found. Can't kill it.
info: pid: 15700. IDENTIFIER: 20rLucE. case (expired ID) get new one
info: pid: 15700. IDENTIFIER: DQTGdhp. case 2 (exit)
